external_id,name,area,category,address,lat,lng,manual_score,tags,time_slots,place_url,is_active
769747960,자바라노,hongdae,cafe,서울 마포구 어울마당로 126-1,37.5556393475734,126.924191768492,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/769747960,true
27601004,골든크레마,hongdae,cafe,서울 마포구 어울마당로 121,37.5555767555293,126.923535425431,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/27601004,true
527315810,숲다방,hongdae,cafe,서울 마포구 양화로 183,37.558301544097255,126.92521219745218,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/527315810,true
915464390,핑크스,hongdae,cafe,서울 마포구 어울마당로 136-1,37.556044518909,126.925169183451,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/915464390,true
928674039,레끄레오 보드게임카페,hongdae,cafe,서울 마포구 홍익로6길 27,37.5556197299792,126.923114375754,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/928674039,true
25606682,17도씨,hongdae,cafe,서울 마포구 양화로19길 22-16,37.55874437401848,126.92448854538745,50,"{카페,대화}","{cafe,dessert}",http://place.map.kakao.com/25606682,true
1666527949,다리소극장,hongdae,culture,서울 마포구 월드컵북로2길 49,37.557227066772,126.923049345733,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1666527949,true
7856282,롯데시네마 홍대입구,hongdae,culture,서울 마포구 양화로 176,37.55707507803642,126.92488294990305,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/7856282,true
17532139,인디스페이스,hongdae,culture,서울 마포구 양화로 176,37.55724272960245,126.92498690357512,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/17532139,true
736911576,TheColorSpot꿈속의 자연,hongdae,culture,서울 마포구 양화로 176,37.5572472338664,126.924985767299,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/736911576,true
9891056,서울디자인재단 마포디자인취업센터,hongdae,culture,서울 마포구 양화로 176,37.5572319722586,126.925072928144,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/9891056,true
25540042,CGV 홍대,hongdae,culture,서울 마포구 양화로 153,37.5565023873948,126.922624553201,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/25540042,true
8275621,라이브앤라우드,hongdae,culture,서울 마포구 동교로 191,37.5575473621315,126.92234732201,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/8275621,true
1365253252,메가박스 홍대,hongdae,culture,서울 마포구 양화로 147,37.55604249793133,126.92204557664462,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1365253252,true
1066689336,CGV 연남,hongdae,culture,서울 마포구 양화로 186,37.55767576550851,126.92586924777187,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1066689336,true
335952782,스튜디오엔텐바흐,hongdae,culture,서울 마포구 동교로 178,37.556283774898,126.92175786183,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/335952782,true
32051371,브릭아트뮤지엄,hongdae,culture,서울 마포구 양화로 186,37.5576685724497,126.925893022004,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/32051371,true
2077723370,덕스(DUEX),hongdae,culture,서울 마포구 양화로 186,37.5576983954636,126.926036726927,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/2077723370,true
667007762,4223마음센터,hongdae,culture,서울 마포구 월드컵북로4길 43,37.5581955648853,126.921567988226,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/667007762,true
560668862,4233마음센터,hongdae,culture,서울 마포구 월드컵북로4길 43,37.5582081818418,126.921572502101,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/560668862,true
8091800,에스원필립,hongdae,culture,서울 마포구 어울마당로 146,37.5562126916581,126.926101573096,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/8091800,true
253166126,아이뮤지엄젤리스,hongdae,culture,서울 마포구 양화로 지하 188,37.5577644051173,126.926415804091,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/253166126,true
1111419203,스페이스갤러리아 서울홍대,hongdae,culture,서울 마포구 양화로 188,37.5578112477608,126.92640104503,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1111419203,true
65894579,뮤씨엄 홍대점,hongdae,culture,서울 마포구 양화로 188,37.55773922444777,126.9264916573095,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/65894579,true
1479988567,스페이스2874,hongdae,culture,서울 마포구 어울마당로 113,37.5549744863617,126.922915854861,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1479988567,true
1550330237,두레문화원,hongdae,culture,서울 마포구 홍익로2길 27,37.5548382362104,126.923997923457,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1550330237,true
1401986716,히피토끼,hongdae,culture,서울 마포구 와우산로29길 66,37.5562815370912,126.926694539995,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1401986716,true
136549427,성수미술관 연남점,hongdae,culture,서울 마포구 양화로23길 28,37.5596069959436,126.925066022734,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/136549427,true
1264847455,홍대스윙홀,hongdae,culture,서울 마포구 동교로 162-5,37.5556394837157,126.920294068797,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1264847455,true
755611647,이엔에이파트너스,hongdae,culture,서울 마포구 월드컵북로 19,37.5563805998539,126.919696848538,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/755611647,true
2091980303,어반플루토,hongdae,culture,서울 마포구 와우산로29라길 26,37.55482548745088,126.92663372145057,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/2091980303,true
947630998,홍대갤러리 키르큐펠,hongdae,culture,서울 마포구 와우산로25길 26,37.5544503282331,126.926081810717,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/947630998,true
850242043,윤봉길의사기념센터,hongdae,culture,서울 마포구 월드컵북로 30,37.5573345786279,126.919436651339,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/850242043,true
1521593624,모노플렉스앳라이즈,hongdae,culture,서울 마포구 양화로 130,37.5543345515158,126.921207622105,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1521593624,true
1383862093,캐비티룸,hongdae,culture,서울 마포구 동교로25길 58,37.559320888735,126.920191681518,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/1383862093,true
183686597,JS갤러리,hongdae,culture,서울 마포구 와우산로29길 48-24,37.55628056494453,126.92804358212521,50,"{문화,실내}","{culture,walk}",http://place.map.kakao.com/183686597,true
